id,name,screen_name,location,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,default_profile,default_profile_image,description,verified,bot
1070962039,adityacdurai,Aditya C,"Chennai, India",2450,215,162,421,27,1/8/2013 13:41,https://t.co/iWOCWBTbYa,en,FALSE,FALSE,Engineer by Degree | Designer by Passion | Geek at Heart,FALSE,0
111222358,aninhaoquadrado,aninha aninha,"Campinas, Brasil",9462,210,95,398,1,2/4/2010 5:26,,pt,FALSE,FALSE,sou devota de sí£o caetaninho veloso,FALSE,0
68707872,gunt3001,G3,"Samut Prakan, Thailand",9615,41,72,2737,2,8/25/2009 14:34,,en,FALSE,FALSE,"Anime, Game, Programming, Tech, and other nonsense äóñ in Thai, English",FALSE,0
23228600,mitchelmusso,Mitchel Musso,,11443,2018998,2367,1733,9238,Sat Mar 07 20:05:27 2009,,en,FALSE,FALSE,,TRUE,0
14939371,nicovega,Nico Vega,"Los Angeles, CA",9310,19088,700,1948,352,Thu May 29 00:53:19 2008,https://t.co/jTwJrAsvIR,en,FALSE,FALSE,"@realajavolkman, @danielepand, @richk",TRUE,0
241439381,tinathegr8est,Nishita Sharma,"Pittsburgh, PA",634,167,272,73,0,Sat Jan 22 07:35:03 2011,,en,FALSE,FALSE,Lost soul. Music lover. Microsofty. Manipalite. Introvert (and proud),FALSE,0
264509123,EvanderWorland,Coach,"Raleigh, NC",1177,214,746,155,3,Sat Mar 12 01:13:25 2011,https://t.co/uaDREOY21q,en,FALSE,FALSE,@TriangleWC . WFHS Wrestling . NCUSA Wrestling,FALSE,0
26051676,RepGusBilirakis,Gus Bilirakis,"Palm Harbor, Fla.",5036,19309,1202,254,1139,Mon Mar 23 17:56:32 2009,http://t.co/4oHwHdDPuy,en,FALSE,FALSE,"Congressman for Florida‰Ûªs 12th Congressional District, Committees: @HouseCommerce @HouseVetAffairs",TRUE,0
8.41E+17,KoopaTroopa37,Duke,,794,207,746,1690,1,Mon Mar 24 17:40:43 2014,None,en,TRUE,FALSE,"23. Jays, trays, and fadeaways. T-Wolves and Packers.",FALSE,0
562495929,kelseyylittle,k little,tx,42282,1527,777,28218,9,4/24/2012 23:14,https://t.co/3kjUTuH4uP,en,FALSE,FALSE,another one bites the dust || dancer,FALSE,0
8.35E+17,LomenDenisha,Denisha Lomen,"Dayton, OH",25,57,947,0,0,Fri Feb 24 04:07:48 2017,None,en,TRUE,FALSE,"They'll either want to kill you, kiss you, or be you RT the latest",FALSE,0
371413838,emilybkaufman,Emily Kaufman,,225,212,163,4,13,9/10/2011 20:16,,en,FALSE,FALSE,"@NYUStern MBA student passionate about marketing, media, travel, and wine",FALSE,0
62203990,TeamLou23,Lou Williams,LOU-WILL-VILLE,21659,156517,956,29,1271,Sun Aug 02 05:26:25 2009,http://t.co/FoAIqlYYPU,en,FALSE,FALSE,,TRUE,0
77315212,jeff_green22,Jeff green,,4575,23008,183,0,986,Fri Sep 25 21:27:14 2009,http://t.co/yQgLkvLFSu,en,FALSE,TRUE,From the DMV and loving life,FALSE,0
427041851,thesweetmystery,rae aquino,Vancouver B.C.,2248,177,459,3950,1,Sat Dec 03 01:25:21 2011,https://t.co/GPUCH914qw,en,FALSE,FALSE,"shine responsibly, you crazy diamond",FALSE,0
56777230,julianobelletti,Juliano Belletti,Brasil,2389,1044180,557,5,3582,Tue Jul 14 18:44:53 2009,https://t.co/CLy45V2nQu,en-gb,FALSE,FALSE,World Cup winner 2002 - FCBarcelona Ambassador - CoritibaFC Executive Director.,TRUE,0
2164140715,D_Rock748,Devon,United States,6,9,21,19,0,Thu Jan 26 02:21:42 2017,None,en,TRUE,FALSE,Love call of duty and game a lot and have PS4 follow me on PS D_Rock748,FALSE,0
19661294,thekillers,The Killers,Fabulous Las Vegas,770,3664718,35,1,15921,Wed Jan 28 16:49:36 2009,https://t.co/iGTxtwwCE3,en,FALSE,FALSE,,TRUE,0
318063815,SebastianThrun,Sebastian Thrun,"Mountain View, CA",489,49222,8,19,1772,Wed Jun 15 22:24:13 2011,https://t.co/rlrjbh9s51,en,TRUE,FALSE,"Founder, President Udacity.",FALSE,0
80522018,jenntejada,Jennifer Tejada,,499,777,614,690,41,Wed Oct 07 07:47:48 2009,,en,FALSE,FALSE,"Mom, wife, leader, thinker, doer, wave rider. CEO @pagerduty, board member @puppetize",FALSE,0
4230121,donni,donni saphire,Chicago,24623,47395,1099,714021,3332,4/11/2007 19:20,https://t.co/ic1J295wbD,en,FALSE,FALSE,A pile of sleepy meat. Lists at @someecards. Host of weekly comedy show @themulletchi. Totally hatless. Everything written here is true and serious.,TRUE,0
913365212,jonathanporte19,jonathan porter,,180,180,145,411,0,10/29/2012 22:24,,en,TRUE,FALSE,"I am one with the force,the force is with me - dead blind guy",FALSE,0
49763454,chrisamv,chris brooks,Londres,6773,588,1532,268,25,6/22/2009 20:59,,pt,FALSE,FALSE,Let it Beau,FALSE,0
7.84E+17,showerscum,Shower SCUM,"Seattle, WA",63,27,87,78,3,10/6/2016 2:31,https://t.co/Gj2JThixY1,en,FALSE,FALSE,Seattle whimsical pop punk trio - a sort of bikini kill meets they might be giants. We write songs about food and other things.,FALSE,0
514414666,Vignesh_6v,Vignesh R,Chennai,16,97,279,42,0,3/4/2012 14:43,,en,FALSE,FALSE,,FALSE,0
577490455,HeidiRoizen,Heidi Roizen,Silicon Valley,309,7088,354,546,418,Fri May 11 21:47:13 2012,https://t.co/QpgMyouoPO,en,TRUE,FALSE,"Operating Partner at DFJ, co-lead of Stanford's Entrepreneurial Leaders Fellowship program, board member, recovering entrepreneur, Mom, dog lover.",FALSE,0
263630465,pastorkiko,Patrick McClure,"Jacareí_, SP",59,24,12,0,0,3/10/2011 12:28,http://t.co/Su7ngYYYk5,en,FALSE,FALSE,"Pastor, IBABI, Igreja Batista Bí_blica, Jacareí, SP",FALSE,0
44851838,TonyBesson,Tony Besson,L.A,11879,59480,26,2295,469,Fri Jun 05 08:38:44 2009,https://t.co/j0l0PRz5yd,en,FALSE,FALSE,insert witty bio ____________,TRUE,0
359018921,letrasfrutosagr,letrasfrutosagrado,Rio de Janeiro,1617,442,1239,18,3,8/20/2011 22:02,,pt,FALSE,FALSE,Quem í© vocíÈ? O que vocíÈ í©? tíç aqui porque? Jíç sabe a verdade? Ou ní£o tíç afim de saber?,FALSE,0
51655560,RodriguezJack,Ricardo Estevez,campinas,2440,116,216,40,0,6/28/2009 5:02,https://t.co/r0mTCtcdKC,pt,FALSE,FALSE,Don't Panic!,FALSE,0
7.79E+17,WorldSummitAI,The Summit AI,Amsterdam,585,821,1279,246,164,9/22/2016 10:32,https://t.co/zXCvqbtRfR,en,FALSE,FALSE,The Leading Applied Artificial Intelligence Summit.  Built for the AI ecosystem by the AI ecosystem. #artificialintelligence #ai,FALSE,0
32959253,khloekardashian,KhloÌ©,,53864,23290650,319,115,35640,Sat Apr 18 18:01:25 2009,https://t.co/lQ9Dniv0qm,en,FALSE,FALSE,Get my official app #unlockmyworld https://t.co/t7gWBbUMY7,TRUE,0
294479989,atzblogs,atz blogs,,2187,73,395,0,0,5/7/2011 6:58,http://t.co/IT2OkBbs,en,FALSE,FALSE,,FALSE,0
37367041,RudyGay8,Rudy Gay,,5019,1209026,559,19,5133,Sun May 03 04:50:21 2009,,en,FALSE,FALSE,Baltimore Native UCONN,TRUE,0
18441988,jrich23,Jason Richardson,,2725,243122,303,5,2969,Mon Dec 29 04:04:33 2008,,en,FALSE,FALSE,"Father, Husband and just all around good guy!",TRUE,0
581241318,GhelaBoskovich,Ghela Boskovich,"London, England",14560,3012,729,10678,754,Tue May 15 19:04:15 2012,,en,FALSE,FALSE,"Revelation can be more perilous than Revolution - Nabokov. That, and #FinTech #FemTech. Lots of both, actually.",FALSE,0
16423109,RED,(RED),,9872,1120752,8561,14350,9587,Tue Sep 23 18:37:23 2008,https://t.co/KHwjoRxqd1,en,FALSE,FALSE,Every generation is known for something. Let's be the one to deliver an AIDS FREE GENERATION. Follow @RED on Instagram: https://t.co/4AHWm1klPh,TRUE,0
2426307715,Jacklynyan,Jacklynyan,,9,5,19,0,0,4/3/2014 23:01,,en,TRUE,TRUE,,FALSE,0
6273552,MCHammer,MC HAMMER,Bay Area #GoldenState #Oakland,63643,3706945,69092,31627,14625,Wed May 23 22:50:33 2007,,en,FALSE,FALSE,#OAKLANDFIGHTCLUB IIIXX OPUS #LetterFromYourBrother #DontGo #SayItIsntSo #StillWater #LoveIsLove #DubNation #RaiderNation #A's #StreetsIsReady #Kurious #DaPlug,TRUE,0
111615736,anupamachopra,Anupama Chopra,Mumbai,4703,1040765,558,215,2418,Fri Feb 05 15:13:14 2010,https://t.co/KiVbFJR3Ro,en,TRUE,FALSE,"Film Critic, journalist, author. Founder and editor of @Filmcompanion. You can find my reviews, interviews and recommendations on https://t.co/fAOlXkM4Myäó_",TRUE,0
571203630,Nicolas08ME,Nicolas,,360,1584,432,424,0,Fri May 04 20:19:24 2012,,en,FALSE,FALSE,Highly trained escape artist,FALSE,0
1546471856,ArtEiji,broken bone _ôë,Huezil,1260,62,121,432,0,6/25/2013 19:16,http://t.co/PFnGt110om,pt,FALSE,FALSE,[sem bio] zzronc,FALSE,0
5520952,paulocoelho,Paulo Coelho,"Geneva, Switzerland",32146,11695916,274,21313,45082,4/26/2007 7:32,https://t.co/d8dQ56k9Oq,pt,FALSE,FALSE,Writer ( https://t.co/d8dQ56k9Oq ) I delete tweets,TRUE,0
42243417,lorenarojas,Lorena Rojas,"ÌÏT: 19.342726,-99.201309",9902,251768,8274,847,1460,Sun May 24 17:08:28 2009,http://t.co/Pnenh8Eahd,en,FALSE,FALSE,"Mexicana hasta el tuÌ©tano . MÌ¼sico frustrado. FAN de mi perro, de la vida y la melcocha de Sabines. PUMA, Actriz y felÌ_z :O)",TRUE,0
168016230,Mansursinho,Jorge,Brasil,39,37,88,0,0,7/18/2010 4:27,http://t.co/phVFE86JhW,en,FALSE,FALSE,...,FALSE,0
97435571,Mickhodgkin,Mick Hodgkin,London,9628,2633,2086,555,140,12/17/2009 12:54,,en,FALSE,FALSE,"Al Jazeera APE (acronym), crossword compiler (Morph/Micawber), limerick writer (@twitmericks), Arsenal fan, 2015-16 Only Connect semi-finalist.",FALSE,0
18519661,tomgreenlive,Tom Green,"Los Angeles, CA",37195,292043,4643,9625,3088,Thu Jan 01 00:06:57 2009,https://t.co/4Ou2OZsnfH,en,FALSE,FALSE,On my standup comedy tour now! Details at https://t.co/2zXkcRPGgX,TRUE,0
30956116,alanna,Alanna Okun,"Brooklyn, NY",19498,8932,1015,32932,193,4/13/2009 20:48,https://t.co/twOxf9ShkZ,en,FALSE,FALSE,senior editor @Racked // writing a book of essays about crafting for @FlatironBooks // @buzzfeed alum // alanna.okun@racked.com,TRUE,0
60261918,SciTechRangers,SciTech Scotty,Oceanfront property in Utah,40763,133553,95060,1453,1455,7/26/2009 7:59,http://t.co/jQ3DPHS9mN,en,FALSE,FALSE,"I'm a PC technician who shares free apps and news about gadgets, technology & science with some humor. I don't read DMs so tweet me. Beware of mad robots!",FALSE,0
7.82E+17,racheltabora,Rachel Tabora _ô_‹,Davao City,4,32,70,0,0,Fri Sep 30 02:20:24 2016,,en,TRUE,FALSE,after 98173648492 accounts. new account again _ôÖ_ôÖ Hi! _ô_„,FALSE,0
212040988,ppleonasmo,Malena Carvalho,,9957,216,50,423,3,11/4/2010 23:52,,pt,FALSE,FALSE,Snap: @maalenacarvalho,FALSE,0
26861418,iurimatias,iuri matias,Montreal,1019,1202,255,510,81,Thu Mar 26 21:48:19 2009,https://t.co/XXB1gFhJf2,en,FALSE,FALSE,"Developer of Embark, a framework for Ethereum Dapps.  Passionate for Ethereum, Bitcoin, and client-side development. Productivity Fanatic. D",FALSE,0
351737149,acvinal,Drew Vinal,Apex,32,20,195,1,0,8/9/2011 17:34,,en,TRUE,FALSE,,FALSE,0
295946705,TaylorMarieHill,Taylor Hill,,3143,235449,104,410,697,Mon May 09 22:58:55 2011,,en,FALSE,FALSE,life's a beach man,TRUE,0
1043512495,gabbileal1,Gabbi,"Abilene, TX",17894,1270,876,5630,2,12/29/2012 0:51,,en,TRUE,FALSE,chs senior|| äó¢choose joy,FALSE,0
40268721,UzairKK,Uzair ALi Khan,,102,56,295,16,1,Fri May 15 15:57:09 2009,,en,FALSE,FALSE,,FALSE,0
8.26E+17,lurker3142,Vinay,Greater Noida,36,0,297,262,0,1/31/2017 5:16,,en,TRUE,TRUE,,FALSE,0
28521141,grantimahara,Grant Imahara,"Los Angeles, CA",12036,661893,504,110,14029,Fri Apr 03 07:05:24 2009,,en,FALSE,FALSE,"Host of White Rabbit Project on Netflix, former MythBuster and special FX modelmaker.",TRUE,0
36314303,MMRAW,MIA MICHAELS,New York City,2192,142786,239,40,2185,Wed Apr 29 07:57:33 2009,https://t.co/VUXSDG9JiT,en,TRUE,FALSE,DIRECTOR/ CHOREOGRAPHER/,TRUE,0
8.23E+17,superrnaturalfa,dan #TVDforever,Lawrence Kansas,1202,443,497,1555,1,1/20/2017 20:27,,pt,TRUE,FALSE,Delena is  endgame,FALSE,0
268414482,MileyCyrus,Miley Ray Cyrus,@happyhippiefdn,8453,31942389,373,82,58780,3/18/2011 18:36,https://t.co/w5oy1cN4nj,en,FALSE,FALSE,Miley Cyrus & Her Dead Petz out now fo freeeeeee mothaaaa fuckazzz!,TRUE,0
345491999,_Walter2011,Walter,Campinas- SP - Brasil,292,40,141,0,0,7/30/2011 17:55,,pt,FALSE,FALSE,,FALSE,0
816653,TechCrunch,TechCrunch,"San Francisco, CA",151681,8530951,890,1860,108650,3/7/2007 1:27,https://t.co/b5Oyx12qGG,en,FALSE,FALSE,"Breaking technology news, analysis, and opinions from TechCrunch. The number one guide for all things tech. Got a tip? Let us know tips@techcrunch.com",TRUE,0
50553205,brngnr,princesinha de cps,"Bauru, Sí£o Paulo",42931,301,550,4017,1,6/25/2009 4:46,,en,FALSE,FALSE,Good is subjetive.,FALSE,0
929127096,RunningManTown,Running Man ___,,10015,49468,46,418,79,Tue Nov 06 06:33:45 2012,null,en,FALSE,FALSE,International fanbase for Running Man ___ Variety Show. For enquires email runningmantown@gmail.com #7012,FALSE,0
265104007,TonyFergusonXT,Tony Ferguson,On a Boat,8334,59756,1134,7356,490,3/13/2011 1:19,https://t.co/XfF4Xfn4Rs,en,FALSE,FALSE,Fam Man | Fighter | Future Champ | Gamer | #SnapDownCity | Choking Necks & Cashing Checks | Team@Pursue_Fitness,TRUE,0
5558312,JohnBoozman,Senator John Boozman,Arkansas,2960,41748,687,73,1961,Fri Apr 27 16:05:52 2007,http://t.co/PnVwyyvcAT,en,FALSE,FALSE,Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843,TRUE,0
391766775,passosjoao2011,Joao Paulo,Campinas - SP,1,6,98,0,0,10/16/2011 2:31,,pt,TRUE,FALSE,,FALSE,0
931864753,dushyanthram,D,Window seat,160,86,397,1347,0,11/7/2012 11:40,https://t.co/vau4LDYgAr,en,FALSE,FALSE,Keep talking,FALSE,0
7.91E+17,belovedtruth1,Alison Schuster,,136,53,400,1678,1,Wed Oct 26 17:08:33 2016,,en,TRUE,FALSE,,FALSE,0
26565946,jtimberlake,Justin Timberlake,"Memphis, TN",3589,58300207,233,40,76018,Wed Mar 25 19:10:50 2009,https://t.co/SRqd8jEvNZ,en,FALSE,FALSE,,TRUE,0
56120368,annieepark,Annie Park,? e o u l ? n e ? y o r k,5844,2665,699,5668,112,7/12/2009 15:54,,en,FALSE,FALSE,"Producer @VaynerMedia (apark@vaynermedia.com) | Previously @Mashable, @Metronome3, @_WorkingMother_ | @nyuniversity alum",FALSE,0
17890888,chasely,Chase Dwelle,"Ann Arbor, MI",184,88,231,9,2,12/5/2008 5:11,,en,FALSE,FALSE,"University of Michigan environmental engineering PhD candidate. Also a news, soccer, and policy nerd.",FALSE,0
7.86E+17,dawnhamilton811,Dawn Hamilton,,16,91,1688,0,0,Wed Oct 12 06:27:29 2016,,en-gb,TRUE,FALSE,Typical music scholar. Certified coffee fan. Extreme internet expert.,FALSE,0
1505391505,AmIRiteBot,AmIRite Bot,Twitter,102189,905,1,9,105,6/11/2013 17:34,http://t.co/T4MMA1dwmr,en,TRUE,FALSE,This is a bot that makes bad jokes based on Twitter trending topics. Twitter comedians: consider yourselves on notice. Written by @tinysubversions.,FALSE,0
2409334314,NeilRobertson21,Neil Robertson,"Georgia, USA",1,0,10,0,0,Sat Sep 08 01:55:04 2012,None,en,TRUE,FALSE,,FALSE,0
20520457,ssdai,Serena Dai,Brooklyn,12150,2811,1211,3409,152,2/10/2009 15:41,https://t.co/9mTg3pR3cP,en,FALSE,FALSE,News Editor @EaterNY | Send me tips: serena at eater dot com | Also I write a dumb personal newsletter called The Daigest,FALSE,0
310354855,engsgp,eng ong,,1642,246,251,3221,9,3/6/2011 16:13,,en,TRUE,FALSE,"SG entrepreneur based in Thailand. Lover of Thai food, wine, and beer. Work off excesses by spinning in gym. Retweet not = endorsement",FALSE,0
37868827,DJWhooKid,DJ Whoo Kid,"NIGGA, NEW YORK",59792,320964,1114,3956,3413,Tue May 05 05:58:14 2009,https://t.co/iTGQcfsnxD,en,FALSE,FALSE,Inquiries & Bookings email Ryan@FiondaManagement.com | HOST of #TheWhoolywoodShuffle on @shade45 12pm-6pm EST Saturdays! Also Heard On @OpieRadio | #TurnUpGodz,TRUE,0
204114084,NeveraDought,Andre Doughty,"New York, USA",6405,465,903,1179,3,17/10/2010 23:32,https://t.co/XEevsqjphx,en,FALSE,FALSE,"I'm just as confused as you are. Videographer, Adjunct Professor, Radio Host, Creative.",FALSE,0
155819511,Amirrozzo,Amir Adam,Damansara,11519,858,597,4620,1,15/06/2010 7:04,https://t.co/kVQxSH4mC1,en,FALSE,FALSE,Malaysian first,FALSE,0
132360233,Mandy_Nobre,Amanda Karen Nobre,Natal/RN,1295,57,67,15,0,4/13/2010 1:17,,pt,FALSE,FALSE,Uma menina que serve ao Deus vivo e que estíç se preparando para viver o IDE.,FALSE,0
62290422,RedHourBen,Ben Stiller,Red Hour Films - Los Angeles,3529,5445575,357,3799,30150,Sun Aug 02 16:21:43 2009,,en,TRUE,FALSE,,TRUE,0
25389599,AdrianPeterson,Adrian Peterson,,1585,1247114,411,68,4885,3/19/2009 21:29,https://t.co/FfrZUCbqj6,en,FALSE,FALSE,,TRUE,0
16729297,EricHutchinson,Eric Hutchinson,"New York, NY",18263,52199,482,25011,1219,Mon Oct 13 22:52:42 2008,https://t.co/ijKFwDCxjB,en,FALSE,FALSE,"Easy Street available NOW on CD, Vinyl, and digital Deluxe Edition! Details at https://t.co/7B8U9xnjwK",TRUE,0
2615789766,LeftAtLondon,Classic JT,"Seattle, WAeattle",4044,13725,429,14931,41,Thu Jul 10 16:54:53 2014,https://t.co/a3S3LwUqFr,en,TRUE,FALSE,/@/. she/her. former viner Jonatan Timson. singer/songwriter left at london. politely tell me if I'm doing something problematic. capitalism sux.__,FALSE,0
107070126,TheSwaggaCity,swagga city,,0,2,75,0,0,Sat Feb 16 07:06:41 2013,None,en,TRUE,TRUE,,FALSE,0
81329056,Sidsector9,Siddharth Thevaril,"Mumbai, India",158,84,103,107,7,10/10/2009 10:39,,en,FALSE,FALSE,WordPress Theme and Plugin Developer. Loves programming and maths. I bite.,FALSE,0
2719753171,PawanKalyan,Pawan Kalyan,,263,1511303,0,0,853,8/9/2014 17:06,,en,TRUE,FALSE,Jai Hind !!,TRUE,0
4080499520,Halsey_Minor,Halsey Minor,,254,455,137,169,50,Sat Oct 31 14:23:19 2015,https://t.co/3t2Vq79MT4,en,TRUE,FALSE,"An #Internet and #tech pioneer, #HalseyMinor was a key player in the digital publishing revolution. Founder of #CNET @upholdinc @Voxelus #RealityLabs",FALSE,0
23011960,AmadorVelasquez,Amador Velasquez,"Philadelphia, PA",10,131,181,3,6,Fri Mar 06 01:38:04 2009,,en,FALSE,FALSE,Technology Manager at NBC10 & Telemundo62,FALSE,0
296954385,30_dias,30 Dias,,5,224,781,0,0,5/11/2011 17:37,http://t.co/TqMljbm6aB,en,TRUE,FALSE,30 dias de oraí_í£o pelos povos muí_ulmanos. De 1 a 30 de Agosto de 2011. Baixe o livreto de oraí_í£o e participe conosco!,FALSE,0
37279768,behindwoods,Behindwoods,India,48381,426854,892,399,390,5/2/2009 20:51,https://t.co/4w6sJK4prO,en,FALSE,FALSE,Entertaining One Crore People,TRUE,0
1213854728,typicalgirlname,i am emily,"Lexington, KY",6097,147,104,231,3,Sat Feb 23 22:29:26 2013,,it,FALSE,FALSE,"chicago is B, a city",FALSE,0
190707997,RosaineBarros,Rosaine Barros,,1978,111,329,2,1,9/14/2010 16:56,,en,FALSE,FALSE,íŠ relativo porque tudo depende...,FALSE,0
200694438,_mayf,Mayara Fernandes,"Campinas, Sp",1817,68,133,9,0,10/10/2010 0:21,http://t.co/CNsUPoWPeN,en,FALSE,FALSE,"just do it cause you want it, just do it cause you like it, do it cause you feel.",FALSE,0
272065545,FCSLlightning,Leesburg Lightning,"Leesburg, Florida",1571,269,0,0,6,Fri Mar 25 19:18:52 2011,http://t.co/scFqWeqHwG,en,FALSE,FALSE,"The Leesburg Lightning are part of the Florida Collegiate Summer League, a wood bat league for college students.",FALSE,0
6708952,SteveCase,Steve Case,Washington DC,42520,784689,5265,0,10472,Sun Jun 10 05:23:46 2007,https://t.co/fKbrxjPNU4,en,FALSE,FALSE,Author of The Third Wave: An Entrepreneur's Vision of the Future. Chairman of Revolution. Chairman of Case Foundation. Co-founder of AOL. @ThirdWaveBook,TRUE,0
39325978,TravieMcCoy,Travie McCoy,"New York, NY",3966,3490480,448,22,7772,Mon May 11 19:52:56 2009,https://t.co/j5i0VYpeg3,en,FALSE,FALSE,,TRUE,0
21264379,JoeySantiago,Joey Santiago,"Los Angeles, CA",1927,20997,567,433,528,Thu Feb 19 01:35:09 2009,https://t.co/BjimczdOlw,en,FALSE,FALSE,I have attended every show the Pixies have performed.,TRUE,0
87174678,MirzaSania,Sania Mirza,"ÌÏT: 52.478533,-1.907616",5172,5293996,101,23,7694,11/3/2009 12:02,https://t.co/BNTvED0c4a,en,FALSE,FALSE,Dreamer.Believer.Doer. Even against all odds./ @UN_Women Goodwill Ambassador for South Asia,TRUE,0
36370563,james_a_michael,James Michael,Los Angeles,4557,64350,56,2197,735,Wed Apr 29 14:32:33 2009,https://t.co/cQOQk0PuZt,en,FALSE,FALSE,Producer/Songwriter/Lead Singer of Sixx:A.M.,TRUE,0
583020956,DeannaGreen51,Dee Green,United States,29,5,5,2,0,5/17/2012 18:33,,en,FALSE,FALSE,,FALSE,0
7.15E+17,iamsana_afreen,Sana,"Hyderabad, India",104,54,54,264,1,3/31/2016 7:22,,en,TRUE,FALSE,"Determined dreamer . Achiever .Civil Engineer !Artistically Conscious!",FALSE,0
58134847,Bearmod,Tyson Parks,Montreal,435,219,408,18,7,7/19/2009 5:46,http://t.co/BiK4wQhi0w,en,FALSE,FALSE,Artist and Technologist.  http://t.co/NDLlhW5DDf,FALSE,0
281800967,scottmcnealy,Scott McNealy,,5079,14014,202,257,524,Thu Apr 14 00:32:58 2011,http://t.co/c7z3zkHoF1,en,FALSE,FALSE,"Chairman/CEO @Wayin, Founder of @Curriki, former Chairman/CEO of Sun Micro, husband, dad of 4 awesome boys. Love taxpayers, capitalism, personal responsibility.",TRUE,0
7.96E+17,acrohub,The Acromegaly Hub,"New Jersey, USA",25,15,84,28,0,11/9/2016 20:37,https://t.co/tcS7CskgRr,en,FALSE,FALSE,"Understand that your not alone, there is support for those diagnosed or curious about #Acromegaly. For more information: https://t.co/FXg432cnbZ",FALSE,0
121044171,ImRaina,Suresh Raina,India,1637,7886947,239,4533,5192,3/8/2010 8:47,https://t.co/sLWfybAhCa,en,FALSE,FALSE,"Cricket is my Passion, Fans are my Strength and Family is my Support",TRUE,0
202777395,HeySamantha,Sam Murphy Kelly,New York City,11373,26522,1533,2793,1223,10/14/2010 20:11,https://t.co/ZolhCjtMc5,en,FALSE,FALSE,@CNNTech editor. Previously: @Mashable. Pint sized and curious. Samantha.Kelly@Turner.com,TRUE,0
8.31E+17,syntacticfoam,Nikhil Gupta,"Brooklyn, NY",27,12,14,3,1,2/12/2017 12:36,https://t.co/rirdA9U5ul,en,TRUE,FALSE,"CMML specializes in the science and technology of lightweight composites, especially syntactic foams, tailored for dynamic loading conditions.",FALSE,0
89757688,didericksen,Devin Didericksen,"Seattle, WA",411,126,253,19,15,11/13/2009 18:12,,en,TRUE,FALSE,Data Scientist. North American. Tweets represent the official views of every company I've worked for.,FALSE,0
2885265135,FireEmblemJP,______________,,231,61546,3,0,959,Thu Nov 20 04:37:25 2014,https://t.co/zoXsfyTQ0H,ja,FALSE,FALSE,________________________________________________\n__________________________\n________________________________,TRUE,0
596260946,hassi107,Saleh Hasan Gondal,Lahore,5,15,59,0,0,Fri Jun 01 08:30:20 2012,,en,TRUE,FALSE,Electrical Engineer at Engro | LUMS 2014 | Work Hard Party Harder,FALSE,0
8.23E+17,katiemarielin,Katie Lin,"Los Angeles, CA",145,43,116,273,0,Sun Jan 22 03:43:26 2017,null,en,TRUE,FALSE,Katie Lin Spears,FALSE,0
217149781,UnitedWarVets,UWVC.org,"New York, New York",1851,1075,455,964,36,11/18/2010 18:32,https://t.co/GjOsOvhYOE,en,FALSE,FALSE,"Mobilizes our communities to honor, support, and serve America's #Veterans. Celebrate with us this #VeteransDay in #AmericasParade on Nov. 11  in #NYC",FALSE,0
163654913,JuulioLimoli,julio limoli,cps,496,38,75,0,0,7/6/2010 23:47,,en,FALSE,FALSE,,FALSE,0
1057973035,wisedollar,John,Nebraska,20015,11980,8927,20,261,1/3/2013 14:47,http://t.co/JZHEzGaRZo,en,FALSE,FALSE,I blog about #PersonalFinance and want to help you do more with your money. Check me out also @FrugalRules or @JSchmoll74 if you need a #freelancewriter,FALSE,0
22461427,alyankovic,Al Yankovic,Los Angeles,3545,4651330,509,3060,32051,3/2/2009 7:00,http://t.co/rwtnBFlCio,en,FALSE,FALSE,You know... the Eat It guy.,TRUE,0
15998961,MediaJonKlein,Jon Klein,New York City,452,5616,276,0,270,Tue Aug 26 16:45:02 2008,,en,TRUE,FALSE,,FALSE,0
2946166048,britlyn_leigh,Brit,,2460,370,595,10406,1,12/28/2014 17:32,,en,TRUE,FALSE,clueless&clumsy,FALSE,0
532782637,Hanna_Denea,HDB,,4846,804,503,4875,0,3/22/2012 3:12,,en,TRUE,FALSE,Jeremiah 29:11,FALSE,0
65992743,lindsaylohan,Lindsay Lohan,,66,9374054,663,491,46921,Sat Aug 15 22:33:26 2009,,en,FALSE,FALSE,Activist. Actress. Artist. Instagram: @lindsaylohan https://t.co/FjAZzhuK6y Management: scott@honestmg.com,TRUE,0
13183252,kevinscampoli,Kevin Scampoli,soundcloud.com/kevinscampoli,7046,19779,308,5053,29,2/6/2008 23:43,https://t.co/VPyPJ1j0yn,en,FALSE,FALSE,100k+ YouTube subs. I delete most of my tweets.  https://t.co/JY3n1qms2N,FALSE,0
16335288,henrymcmaster,Henry McMaster,"Columbia, SC",1715,8244,485,148,313,Wed Sep 17 19:31:57 2008,https://t.co/X9EyaXTGNp,en,FALSE,FALSE,Governor of South Carolina,TRUE,0
1851391801,1191Rivas,Diego Rivas,,459,6374,422,723,42,Tue Sep 10 12:29:52 2013,,es,TRUE,FALSE,UFC Fighter,TRUE,0
160395343,vickyyyy_k,VK,"Washington, DC",14158,188,663,8715,6,28/06/2010 2:09,,en,FALSE,FALSE,Michigan State grad. I got hot sauce in my bag.,FALSE,0
