has_location,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,has_url,lang,default_profile,default_profile_image,verified,has_description,bot
TRUE,36,1,369,28,0,3:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,4106,62,0,0,19,6:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,TRUE,YES
FALSE,14702,155,0,0,34,10:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,3201,125,1,0,30,11:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,2592,499,53,75,51,11:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,1360,2,1,0,1,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,4310,70,5,2,8,2:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,112538,305,4,0,13,4:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,434,956,0,0,34,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,0,543,3911,141,0,12:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,0,37,0,0,8,3:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,5,13,164,0,1,9:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,11151,107,30,2,17,5:00:00 PM,TRUE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
TRUE,191383,34284,17397,0,889,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,10115,273,37,0,42,2:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,5,8,45,3,0,5:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,57256,3459,2282,3888,11,10:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,YES
TRUE,1961,275,1,1,2,4:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,18265,1325,1797,0,64,9:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,FALSE,YES
FALSE,15530,1690,0,108,38,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1,0,21,0,0,3:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,1490,71,0,0,14,1:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,130,2,501,102,0,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,1223,4856,2162,0,85,10:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,29635,354,1,0,47,2:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,0,0,39,0,0,6:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,6320,455,480,42,23,9:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,36,1,341,44,0,3:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,18,0,243,13,0,3:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,18,128,1814,7,0,10:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,TRUE,YES
FALSE,3,3,39,0,0,2:00:00 AM,FALSE,en,TRUE,TRUE,FALSE,FALSE,YES
TRUE,5,151,1437,1,0,9:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,86797,137,0,0,24,10:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,49270,2108,3,8,60,6:00:00 PM,TRUE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
FALSE,2072,153,0,0,15,5:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,127,0,27,86,0,3:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,673,41,1,0,11,4:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,9058,460,65,14,26,11:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,112,1569,4882,95,0,6:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,27610,7852,1,8,400,4:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,926,50,0,0,0,8:00:00 AM,FALSE,en,TRUE,TRUE,FALSE,TRUE,YES
TRUE,80949,74,7,1,27,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,5619,2108,1,2,76,6:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,35,0,266,22,0,12:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,20990,1474799,1,1793,6818,4:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,3608,396,0,0,17,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
TRUE,3622,166,25,0,18,2:00:00 PM,TRUE,es,FALSE,FALSE,FALSE,TRUE,YES
FALSE,31751,5388,0,0,178,5:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,258,8,1,0,7,10:00:00 PM,FALSE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
FALSE,119,8063,1,42,13,7:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,1723,148,0,0,22,2:00:00 PM,FALSE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
FALSE,5995,7154703,240,640,4240,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,YES
TRUE,109,9,484,87,0,11:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,2610,47,1,0,9,1:00:00 PM,FALSE,en-gb,TRUE,FALSE,FALSE,TRUE,YES
TRUE,5,3,38,3,0,8:00:00 AM,FALSE,en,TRUE,TRUE,FALSE,TRUE,YES
FALSE,10693,13,5,0,4,1:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,480858,1655947,0,124,5482,7:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,3741,2149,1,0,198,5:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,21,1,261,24,0,12:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,26729,646,1221,25654,38,5:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,18270,18672,0,0,252,2:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,1237,16,1,0,11,9:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,426,14,1978,289,0,2:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,0,4,102,2,0,3:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,4722,280,48,3,30,8:00:00 PM,TRUE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
FALSE,1388,147,0,0,22,4:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,5131,20,0,0,10,11:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,92849,918,0,2,13,1:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,7,12,64,0,0,10:00:00 PM,FALSE,pt,TRUE,FALSE,FALSE,FALSE,YES
FALSE,1292,1381,0,0,45,8:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,41190,4948,296,17,15,6:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,YES
TRUE,323,27,2257,288,2,8:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,0,0,30,0,0,5:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,0,0,18,0,0,5:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,106,0,44,73,0,1:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,125,2,51,75,0,4:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,5988,213,213,0,18,4:00:00 AM,FALSE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
FALSE,36,189,366,1,0,10:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,17017,166,1,0,24,4:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,YES
FALSE,34446,136,1,5,21,1:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,6605,100,1,257,19,4:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,37,98,274,1,7,3:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,FALSE,YES
TRUE,6703,90,1,4,20,1:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,5669,7,0,0,8,1:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,1958,292,1,0,26,6:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,158639,4198,3,15,313,2:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,1476,60,0,0,19,7:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1,1,74,0,0,7:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,26381,4355,2,3,194,12:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,4415,74,0,0,121,3:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,22,3,270,19,0,7:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,177,3,631,115,0,1:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,8,9,93,0,0,4:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,FALSE,YES
TRUE,452,263,13,0,16,6:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,528,8,0,0,4,2:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,22,30,564,5,0,10:00:00 AM,FALSE,tr,TRUE,FALSE,FALSE,TRUE,YES
TRUE,5201,5528,117,71,197,10:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,97,1,495,87,0,11:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,15340,274,2,21,14,7:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,19151,1640,26,14,20,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,46115,689,4,1,35,4:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,75704,647,0,3,7,5:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,16468,1870,4,3,102,4:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,31,2,316,22,0,10:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,18407,3523,2726,32,142,10:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,79,0,10,56,0,11:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,39,2,362,34,0,2:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,1136,33,13,0,10,8:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,TRUE,YES
FALSE,2,7,30,0,0,3:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
TRUE,5096,570,0,1,40,8:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,108,993,4992,8,20,11:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,288368,3153,103,0,6295,9:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,130,209,578,29,0,2:00:00 PM,TRUE,es,TRUE,FALSE,FALSE,FALSE,YES
FALSE,849518,15659,0,0,380,3:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,369,17,1926,279,1,10:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,46,99,563,1,1,8:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,41492,34,1,0,8,9:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,0,0,37,0,0,5:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
TRUE,107,492,14,1,27,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,1,69,1513,0,0,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,1066,6,0,0,6,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,104405,43536,1,1,131,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,38905,712,623,1423,38,2:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,144271,153,0,0,7,4:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,1761,119,0,0,11,4:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,2983,9,1,0,9,7:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,2,41,8,0,0,11:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,5685,213,0,0,23,2:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,2754,463,14,4,28,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1,17,215,0,0,4:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,29724,90,22,0,0,12:00:00 AM,TRUE,da,TRUE,FALSE,FALSE,FALSE,YES
TRUE,23391,93,95,0,15,2:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,397,20,1867,286,0,5:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,391,153,2,3,9,5:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,18719,119,1,0,21,11:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,355,27,1928,314,0,11:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,0,0,25,0,0,1:00:00 AM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,251,12,0,0,4,7:00:00 AM,FALSE,en,TRUE,TRUE,FALSE,TRUE,YES
TRUE,114,978,2104,3,3,8:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,4204,575,0,6,43,8:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,11,1,69,0,0,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,0,0,67,0,0,11:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,522,1514,4218,523,2,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,759,55,2,0,4,8:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,63307,41056,304,1009,39,9:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,47707,2097,4,0,62,3:00:00 PM,TRUE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
FALSE,5581,2399,4936,319,147,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,16231,27728,65,452,589,3:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,964,42,0,1,3,6:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,3609,110,111,0,14,3:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,72621,4294,7,134,41,9:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,20,0,264,11,0,7:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,188270,340,0,0,51,7:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,95201,1902,3,11,447,6:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,2964,493,7,0,28,5:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,208,39,0,0,14,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,594,190,657,39,31,3:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,440,557,3,11,6,5:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,1599,1651,1,0,52,8:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,2978,202,8,0,23,11:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,FALSE,YES
FALSE,30417,986,1,15734,87,10:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,4413,957,2826,3255,39,3:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,41,3,343,37,0,9:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,17,0,148,7,0,3:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,2,372,4815,15,0,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,108527,7503,0,1,122,12:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,25783,10407,11555,0,256,7:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,30161,1511,138,0,101,9:00:00 PM,TRUE,en-gb,FALSE,FALSE,FALSE,TRUE,YES
FALSE,105,29,1,0,9,8:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,40184,253,0,0,37,8:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,1145,1174,19,23,58,12:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,3272,6805,88,0,25,9:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,16,1,280,19,0,11:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,14074,943,1,0,75,7:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,40308,79,0,0,21,1:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,2953,302,1,0,53,7:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,91,10684,158,41,31,7:00:00 PM,TRUE,en,TRUE,FALSE,TRUE,TRUE,YES
TRUE,6414,75,0,0,7,9:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1,158,2410,0,0,1:00:00 AM,FALSE,en,TRUE,TRUE,FALSE,TRUE,YES
FALSE,5856,7,1,0,8,3:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,44,1,387,33,0,4:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1281,101,1,0,19,8:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,18,133,271,39,0,4:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,717,280,0,0,24,9:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,3855,299,1,0,21,9:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,59713,3738,7,24,86,10:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,127,4,0,0,5,11:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1,1,41,154,0,11:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,FALSE,YES
TRUE,5265,180,4,2,7,2:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,6413,280,0,0,28,3:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,3649,36,1,0,7,10:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,2822,632,0,0,42,12:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,106,1,30,98,0,12:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,70202,371,5,1,45,12:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,4,17,564,0,0,9:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1,20,287,2,0,6:00:00 PM,FALSE,el,TRUE,FALSE,FALSE,FALSE,YES
FALSE,46926,412,15,0,32,12:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,7145,533,0,0,42,6:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,TRUE,YES
TRUE,3952,2623,5,409,52,4:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,1678,202,1,0,28,3:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,3336,98,24,2,7,2:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,22368,694,0,0,54,1:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,12406,168,2,0,18,5:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,96,147,0,0,31,4:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,3549,4087,1,1,5,9:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
TRUE,1770,75,4,12,12,10:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,177,8,669,133,1,10:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,27579,237,1,0,32,2:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,0,0,60,0,0,5:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,18,8,91,0,0,8:00:00 AM,TRUE,zh-CN,TRUE,TRUE,FALSE,FALSE,YES
FALSE,94409,702,1359,0,4,1:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,YES
FALSE,1168,129,4,0,19,12:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,0,292,2225,0,0,1:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,93,0,461,64,0,12:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,80,4,445,60,0,10:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,14,1,258,14,0,5:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,1665,99,0,0,17,8:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,432,66,2,0,24,9:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,21132,752,0,86,4,1:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,854,15,3,721,2,12:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,21114,1902,94,5,98,1:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,105941,5744,3,2,112,7:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,0,1,162,0,0,6:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,FALSE,YES
FALSE,41,8,0,0,6,4:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,1,52,222,10,0,11:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,4701,421,1636,0,34,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,22,413,148,0,37,1:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,32440,1479,3,19,11,3:00:00 PM,FALSE,es,TRUE,FALSE,FALSE,TRUE,YES
TRUE,15823,252,2,70,38,11:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,502,163,206,12,11,6:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,1,3,30,0,0,10:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,FALSE,YES
FALSE,10069,65,0,0,21,6:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,79860,6766,3006,83,169,12:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,66824,1637,1770,2,18,2:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,8421,116,0,0,39,10:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,22,24,712,2,1,7:00:00 PM,FALSE,en-gb,TRUE,TRUE,FALSE,FALSE,YES
TRUE,9347,239,344,0,15,11:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,29984,8073,1,0,118,11:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,3,29,97,0,0,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,0,0,20,0,0,6:00:00 PM,TRUE,en,TRUE,TRUE,FALSE,FALSE,YES
TRUE,46,372,1136,1,1,1:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
FALSE,2751,6,0,0,5,11:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
FALSE,837,16748,41,20542,11,4:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,23502,204,0,2,28,11:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,4874,12853,13,0,453,9:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,119,16,3,1,5,11:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,51157,592885,13699,3716,13723,4:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,YES
TRUE,394,36,0,1,12,9:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,1325,392,0,0,17,6:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,YES
TRUE,5846,5476,385,4,96,5:00:00 PM,TRUE,es,TRUE,FALSE,FALSE,TRUE,YES
TRUE,387,22,2107,297,1,9:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,YES
TRUE,25,3,230,23,0,11:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,YES
